Tweet,HS
"6. presiden mengingatkan soal regulasi menghambat pelaksanaan berusaha, baik kementerian, tingkat provinsi, tingkat kabupaten, tingkat kota. presiden minta sekali untuk dipangkas sebanyak-banyaknya disederhanakan.ratas",0
@USER @USER surban putih jubah putih ht nya busuk2 se busuk tae onta bro.',1
"@USER heran, kan aslinya burik \xf0\x9f\x91\x8d'",1
kemenangan anies-sandi berdiri diatas bahu orang-orang yg terkena kasus hukum fitnah,1
si kutil babi melecehkan pribumi umat islam iklanahokjahat,1
"@USER mungkin blm siap buat come out, mungkin karna indonesia sangat banyak org yg ga menerima lgbt pacar kamu belom siap kayak asingkan negri sendiri, sabar aja dulu ya^^'",0
forkopimda siap wujudkan pilkada politik uang isu sara,0
@USER @USER @USER @USER @USER @USER @USER ada disetiap aksi bela islam para penghina agama.; siapapun mau sebarisan tidak.; ; bukan kaum munafik yg bela islam klo pelakunya kelompok la,0
"tujuan proses kekuasaan keamanan, kesejahteraan keadilan rakyat politicianacademy positiflugasdanmencerahkan",0
"pengajuan praperadilan sebagaimana atur dlm pasal 79 jo 77 kuhap diajukan ketua pengadilan negeri setempat. terbukti ""razia kesusilaan"" tersebut cacat prosedural status tersangka dibatalkan hakim dianggap",0
@USER gua ketemu anjir didepan gua :(',0
yeah sex is cool but have u ever : -numpuk piring tengah meja makan  -bawa sampah keluar abis nonton bioskop -ngga cancel ojol sembarangan -ngga manggil orang main hp dgn sebutan autis =belajar diem drpd ngomong menjatuhkan / ju,0
"penggunaan make up/skincare mengandung merkuri dipake sedikit sepei lipstik bibir, ternyata meresap melalui pori-pori \xf0\x9f\x98\xb1\r wanita hamil, merkuri terserap mengakibatkan peumbuhan janin terhambat, c",0
@USER bahkan penganut islam nusantara tak pernah megecam pki',0
"2,ataukah kamu (hai orang-orang yahudi nasrani) mengatakan ibrahim, isma'il, ishaq, ya'qub dan""",0
pekerja cina proyek jalan tol lempar bendera merah putih cuma dihukum hormat bendera &amp; depoasi lahh,1
@USER trus jualannya fkl gitu. ngamfrak... hahha bani kamfret logikanya kacau.',1
@USER jaaaaaaancuuuuuuuk kau... lips service___para bani onta',1
maksufnya sih mau pencitraan ... apa daya pula kesan yg diberikan... 2019gantipresiden,1
"@USER mun rocky gerung komentar mah kieu isina ""tragedi tsb terjadi bermula seorang ibu yg mencuri, merupakan bukti rezim tdk mampu menyelesaikan masalah kemiskinan"" wkwkwk'",0
"kalo kamu cari ngegabungin budaya ngilangin ciri khasnya,; akulturasi.",0
"@USER @USER ketua cebong kirain pinter, gataunya cuma modal link, kik kik kik (padahal katanya s3 lowh)'",1
cek yuk -&gt; ketua komisi ii yakin jokowi tolak penghapusan pilkada langsung ketua komisi ii,0
"tahun 2045, indonesia diprediksikan mjd negara ekonomi terbesar no 4 dunia. tentunya era tsb milik generasi muda.; utk itu, diperlukan kesiapan &amp; bekal kompetensi yg kuat generasi muda siap memasuki era ekonomi digital revolusi industri ge",0
foto sedang hits kalangan pemuka agama.,0
"@USER @USER @USER klo harga petani tinggi tp persedian cukup utk bs men supply seluruh indonesia,ya buat apa akhirnya harga gabah petani yg beli tengkulak melambung tggi krn langka.makannya diambil kebijakan utk menstabilka",0
@USER besar badan titit :( huhu',0
presiden joko widodo meminta sistem perizinan berusaha terintegrasi online online single rakyatb3rsamajkw,0
"hasan al-bashri brkata: (para ulama) brkata: ""akhlak kaum mukminin yg paling utama m'beri maaf."" (az-zuhud, imam ahmad:1/287)",0
"presiden disebutkan meninjau acara diadakan ditjen bea cukai, beema â??silaturahmi presiden ri pengguna fasilitas kepabeanan peluncuran perizinan online,â?? selasa 27 maret 2018.",0
"@USER kurang june, udah jadi trio bangsad deh'",1
"petamina rugi ; garuda rugi ; pln rugi ; kai rugi ; banyak bumn rugi ; ; paling rugi rakyat indonesia dipimpin orang ""dungu""; kerugian massal.; ; 2019gantipresiden",1
@USER @USER mirip ahok waktu pilkada dki bagi2 sembako tetap kalah telak hampir 16%...,0
 @USER: @USER @USER hooh rakyat diadu domba sama jokowi perintah paai taipannya?,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER disunat dulu tuh titit, jgn kalah sama anjingnya ahok...hehehe'",1
"@USER @USER terima kasih @USER telah menjaga pancasila selama 32 tahun, ancaman bahaya laten komunis.'",0
"bukti persahabatan sejati putra mantan presiden dg putra presiden; ; semoga abadi, seabadi usia voucher nya.",0
"@USER rakyat indonesia jutaan,nyari pengganti jokowi kok bingung... otak buntu ni cebong..'",1
"lagu kebangsaan yunani mempunyai 158 bait. 19. kata ""depp"" bahasa jerman ainya ""idiot"".'",0
"semoga dilancarkan . ""mayoritas pemilih jawa timur menginginkan saifullah yusuf gus ipul menjadi gubernur provinsi jawa timur"".; kabehsedulurkabehmakmur; gusipulputimenang; gusipulmbakputi; ;",0
tangkappengunggahchatmesum kasus rekayasa kekayasa kelompok kiri pesanan si kiri utk tujuan kekuasaan si kiri lengserkan jokowi,1
@USER lu emang udah maho kan njir',1
"a: tenang, selalu mempersiapkan diri gak suka telat",0
sejumlah tokoh presiden ke-3 ri bj habibie hingga ketua dewan pembina golkar aburizal bakrie hadir 53thgolkar,0
"yg didepan minggir buat ngasih jalan yg turun, eh yg belakang maju tengah. kan minta jorokin.   bego.'",1
"@USER @USER rakyat rakyat untuk rakyat figur pak @USER, yg teriak anti aseng asing justru merekalah yg pro aseng asing, kubu oposan kbanyakan minum oplosan yo mendem.   2019tetapjokowi \xf0\x9f\x91\x8d 2019pilih",1
"tolol, emang kelompok anjing'",1
myanmar yg mayoritas bukan islam menindas membunuh muslim saatnya jihad dg segala yg punya jihad haa,1
cie pak anies pernah berfoto dg ahok berai penista agama dong url,1
"@USER gara gara gini tgb jadi terang benderang melihat pihak kerja dgn niat majukan bangsa, disusul dede yusuf yg mulai melihat isu aseng benar @USER'",0
"gimana dong goblo banget aku nih main screenshot story ig cowo abis sidang skripsi hahaha caca emang bego banget, panik asli gimana ini\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",0
sabar tunggu th 2019 gak usah kebelet prabowo,1
mana pansus dpr hak angket divestasi freepo?  butakah divestasi freepo dgn schema kredit perbankan modus keruk rente rezim logistik pilpres perkaya diri oknum penguasa ?!',1
@USER rasanya asing.. u try dulu bagi testimony hahahaha',0
atongkepoh suka gak sama monyet?',0
"bacot itu menyakiti orang lain, mending bercermin.'",0
 @USER: kakak : kau bila nak kahwin? aku : malas. mak : kau takde pakwe ke? aku : malas. mak : kau cari la pakwe. kawan lelaki kau k\xe2\x80\xa6',0
makin hari berita makin lucu saja. akrobat politik dilakukan menggerus elektabilitas presiden jokowi begitu tinggi.,0
"@USER uu md3, gimana tuh?'",0
deklarasi pilkada 2018 aman anti hoax pb jabon,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER tutupin badannya pake taplak buru',0
"@USER masih bicara soal pakaian smp/sma.klo pengalaman univ, univ katholik melarang/tidak menaungi organisasi kemahasiswaan luar katholik (ga dpt uang ukm, ga pake fasilitas kampus utk kegiatan, ga oprec/promosi),univ islam",0
polisi lg selidiki asma terkait ga ama si anies sandi. klo terkait jd rame nih. gubernur hasil menyebar kebencian! url,1
"tomohon jga mrupakan pusat pmbelajaran agama kristen katolik. tmpat khusus utk brdoa meditasi yg disebut bukit kasih, sbuah tmpat suci yg indah tenang. tomohoninternationalflowerfestival'",0
@USER @USER ooo.. jadi islam nusantara qiyas hindu nusantara...',0
cek -&gt; kpk periksa gubernur sumut cawagub ijeck shah kpk memeriksa gubernur sumater,0
lalat serangga peama akan menemukan bangkai walaupun ditempat paling tersembunyi sekalipun.',0
@USER @USER @USER pro rakyat aseng',0
brengsek anjirittt siaaaaallllllll aku benciiiiiiiiiiiiiiiiiiiii jahaaaaaaaaaaatttttttt',1
iklanahokjahat ahok menciptakan bara api rakyat pribumi tionghoa yg dibalut phobia.... ahok kafir rasis...,1
"buya yahya salah satu ulama nu lurus. menukar agamanya uang , pangkat kedudukan. ; ; suara buya yahya suara kebenaran.",0
"@USER @USER @USER madinah sebuah negara yg dipimpin rasulullah dilanjutkan khulafur rasyidin. buktinya, rasul mengirimkan surat berbagai negara, melakukan perjanjian dg negara lain, mengatur ekonomi masyarakat, berjihad melawa",0
"""ph for all"", mana semua ideologi agenda bersarang berkubang dalamnya - liberal, sekular, syi\'ah, evangelis, humanis, ateis, feminis, freethinker, muad lgbt sea ""islamis"".  entah apa makhluk spesis akan join",0
"ngomong, sylvi keliatan oke. begitu didebat ahok, sylvi langsung kekuatan goblok.",1
"@USER kalau @USER dicapreskan, banyak kalangan aseng/asing konco2nya sea media pendukungnya rame2 menolak; khawatir kejahatan main kotornya negeri akan diberangusss sepei reklamasi jakaa!   2019gantipresiden",1
@USER kunyuk nih orang ...jng kasih kendor nih segera cyduk.',1
@USER kemenangan anies sandi batal hukum,1
@USER sy blg smua yg dtg nabi sunnah. amalkan yg msh relevan.  relevansinya apakah sunnah membuat mudharat apa gak? ex: kemana2 naik onta.  klo gak sesuai dgn khanazah lokal tp gak mudharatnya ttp bs amalkan.  ga usah,0
@USER bangsad kuadrat emang lo',1
pelapor ganjar pranowo djuju purwantoro yg jg lbh bang jafar; ; bang jafar pendukung anies sandi dki; ; silahkan simpulkan sendiri arah pelaporan thdp ganjar pranowo yg bacakan puisi karya gus mus,0
"@USER @USER @USER selalu damai kamu, ""untukmu agamamu untukku agamaku.."" dalam kitab suci alqur\'an.. *jadi orang kristen yg taat aja, urusan muslim tuk menjadi muslim taat juga.. kalo lu hormat sebagi",0
"allah memberikan dunia kpd (manusia) yg cintai yg benci. tdk memberikan (kesadaran ber-) agama, kpd yg dia cintai. ; maka, barangsiapa yg diberikan (kesadaran ber-) agama allah, berai dicintai oleh-nya.; ; ~ (hr. a",0
" @USER: admin kok dendaman, gausa jd admin tolol'",1
@USER sa ae lu upil onta \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1
@USER mungut lagi tuh orang..?? tampang cebong kok ngaku2 ulama muda...',1
yaudah yg di tunggu udah keluar jalur nya !! lengserkan jokowi jokowiend,1
@USER rakyat indonesia lihat azab akan kau poltak.. mulut bangke pelihara.',1
aku selalu buat keputusan terus hati aku terus cakap . tu kekadang mcm bodo tah lah',0
"l allah :(( barel barang diduga bom??? merinding asli allah takut, mana td sempet mo beli dimsum gak kebayang kalo sampe ""kejadian"" \xf0\x9f\x98\xad\xf0\x9f\x98\xad'",0
"semua diklaim sama bani bong yang paling toleran, paling pancasilais, paling bhinekais, paling aktivis, sampai paling islmis. eealahh.. dasar tutup botol penyok \xf0\x9f\x98\x82'",1
@USER @USER setuju ... presiden pks,0
"- janji buka 10 juta lapangan pekerjaan malah buat perpres muluskan tenaga kerja asing.; ; - janji swamsembada pangan 3 tahun, nyatanya impor beras, garam, dll.; ; - janji turunkan harga bbm tarif dasar listrik, nyatanya bbm tdl din",0
kalau sekedar kata maaf ... lagi letak maabat &amp; wibawa nkri sbgai negara yg berdaulat .. ; @USER @USER @USER @USER; @USER @USER; @USER @USER @USER @USER; nkritanahpribumi; selamatkannkri; 20,0
 @USER: penjarakan penista agama !!! @USER turun !!! httpurl,1
"besok kalau prabowo jd nyapres teriak-teriak ""kita sama indonesia"" jangan dipercaya ya. aja pakai isu sara selama nih",1
@USER u gataw waktu taun baru valik lg tai bgt',0
waduh si banci bikin sensasi nihh url,1
 @USER ntar kalau udah menjabat bikin aja kampung anies-sandi yg lain.. @USER rusuhin kerja orang aja..,1
"\xf0\x9f\x91\xa6: ""jangan jahatin anak orang"" \xf0\x9f\x91\xa8: ""baru sekali udah diginiin. haha""  emang mau berapa kali lo jahatin anak orang, suparji........ mau sekali seribu kali lo jahat otong...sinting ya?'",1
@USER @USER melayu hidang daging lembu tetamu hindu pula? mana sensitiviti mereka?',1
"@USER pak @USER kemenag tak perlu urus teroris islam, orang spei & gus mus buang islam",1
sampe lupa besok pagi sidang pendadaran. ahaha. anjir. anjir. mampus.',0
@USER @USER @USER @USER @USER wuih.. paham betul jawa timur..; kok ndak jadi penasehat gubernur mas.. kok malah mburuh pabrik..; eman2 potensimu mas..eh; ;,0
"lengerkan jokowi, megawati lengserkan dulu ahok, lengserkan ahok padamkan dulu lilin sepanjang nusantara",1
mau membantu? lengserkan jokowi.,1
@USER kuat memfitnah tu..menteri agama dah bgthu lgbt adlah haram..bila pak lebai fitnah suci..manifesto ph menstabilkan harga minyak dibuat ngn memberi subsidi harga minyak yg ditanggung kerajaan',0
"bengkalis jadi tuan rumah pios, diperkirakan 3.000 mahasiswa kampus islam riau-kepri ikut",0
@USER calon-calon dimarahin bos langsung minta resign. cupu',1
"tempat paporit kerjain tugas adlh bux, krn sering dpt kupon gratisan dr temen \xf0\x9f\x98\x85 so lucky lah. ngerjain tugas plus curhat, pokonya baru pulang pas uda ditelpon \xf0\x9f\x98\x82 kalo nda makan mi ayam rica biasanya jajan mi goren",0
"prabowoanismatta cocok !!!!; ; ""sebesar apapun masalah yg hadapi, benteng kebahagian tak tersentuh""; ~ @USER ; ; @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER",0
"banyak yg nyerang wa, yg kira wa cebong'",0
@USER cebong kacung dungunya ampe tulang rusuk..',1
@USER kpop e bom ta',0
"@USER jokowi naik motor listrik, produsen motor langsung melirik papua presiden joko w",0
"@USER aku brengsek, masa adik ku kecebur aku ketawain?'",0
"semua unjuk rasa indonesia tuntutannya cuma satu ""lengserkan jokowi""...",1
"@USER pak @USER tak dpt bantah beriman pd allah swt = beriman pd kebiadaban, wajib pelopori buang islam",1
@USER @USER bani cebong jangan girang dulu',1
kriminalisasi ulama?,0
"@USER assalammualaikum pak,kapan masalah video penghinaan presiden angkat ilc ?biar semua tau keadilan buat siapa...trima kasih,wassalammualaikum'",0
@USER @USER @USER @USER rapihkan dong jakaa. jangan sakit hati lu pura pura diam. mau nyapres ? mikir lu aseng',1
"@USER tai bet lu, dit'",1
"lae ferdinand, cocoknya jokowi lengserkan trotoar...jgn ditengah jalan..nanti diseruduk b2 lho",1
"ilmu mengajarkan mana baik mana buruk. akhlak mengajarkan mana pantas mana tidak pantas. jadi, bekalilah anak-anak dengan ilmu pengetahuan akhlak baik (tgb zainul majdi); ; tgbuntukindonesia; tgbpresiden2019",0
"udah jelek brengsek lagi, gak mampus aja sekalian :('",1
" @USER: pngen bngt dudukin kontol kayak gini nusuk2 perut, siapa yg mo jd kudanya didudukin? bokepgratis memek ngentot httpurl",0
"beemu ulama jabar, presiden jokowi mengajak ulama ikut sea bersama pemerintah menyejukkan suasana menjelang pilkada serentak (10/4/18)",0
benarkah ym masuk lingkaran istana rezim sekarang ? ... kalau memang benar musibah umat islam ... ternyata banyak penghianat urusan dunia',0
"""sebagai negara mengirimkan tki negara lain, indonesia juga tidak melarang tka masuk. tetapi, pemerintah lebih memperhatikan melindungi tenaga kerja lokal..."" ujar @USER url",0
@USER @USER mestinya fahri hamzah kasih pekerjaan jadi pembawa tas presiden cocok.. iyakan @USER....??',1
@USER @USER hahaha...tulang org batak dimana-mana ada.. cuma tulang manusia org batak kali...dan jg lihut binsar panjaitan bukan org batak.. tp org tionghoa sesat(batak muad).',1
@USER bukan gerakan instant peluk aku menghapus stigma negatif wanita bercadar cuma bersifat insidentil bom teroris. prett\xf0\x9f\x92\xa8',1
"""salah satu problem mendasar umat islam dunia adalah kemiskinan.""",0
"@USER mohon blokir dg tegas,akun provokatif pemecah belah, akun bayaran,antek dollar ,cc @USER @USER @USER'",0
"@USER @USER @USER usir rohingya indonesia, krn rohingya menistakan gadis budha myanmar.",1
"@USER oknum kali, pendeta rahib mungkin juga, agama walaupun jarang denger sih buddha hindu gitu. yg jadi masalah mereka gak pernah claim penyempurna pembawa damai gak penah heboh2 kalau yg masuk pindah agam",0
asing sama tl sendiri \xf0\x9f\x98\x83',0
"@USER @USER kl mau meniru nabi, lajur utama buat onta, lajur kiri buat mobil motor.'",0
"@USER @USER cukup sudah, 2019gantipresiden aja, pemerintah underestimate dgn intelektualitas rakyat",1
apa anda pikirkan? ngelu sumpek. push rank kalah terus. asu...',1
@USER hati hati dalemnya rakitan bom /?',0
moga @USER terus berkembang pesat!,0
"kemarin hari aku tak sengaja masuk suatu kedai kopi si empunya orang tionghoa, jajan juga. berbeda, alih-alih beanya kerja mana, beanya ""usaha apa?""   segenap terkaan, aku simpulkan, berai juga aura peng",0
kader @USER yg fitnah jokowi sbg antek komunis contoh: @USER jd tau siapa yg mainkan isu pki url,1
@USER @USER @USER udah kodrat: pecun-dang emg paling pinter cari alasan\xf0\x9f\x98\x82',1
"@USER iya sih. \xf0\x9f\x98\x82  hari aja aku abis baca-baca sejarah kelam bangunan kota tua. sedih banget banyak pembantaian kaum tionghoa itu.  terus aku keinget tragedi 98.  terus aku mikir. tahun 98, orang indo kej",0
lbh baik spt jgn menunggu 2019 lengserkan sesegera mgkn !! betul perkataan pak @USER bs hancur negeri klo @USER presidentnya,1
"baiknya paai2 koalisi pendukung jokowi menyepakati salah 1 metode mendapatkan cawapres jokowi. menugaskan bbrp lembaga survei punya reputasi baik, mengukur tingkat elektabilitas sejumlah pasangan jokowi. kemudian serahkan 2 3 teratas utk d",0
"selama novel kpk, sandi tetap aman, mana mungkin novel usut wakil gubernur sepupunya. mana mungkin @USER usut kasusnya anies.",1
brengsek wondo. joni yg dibahas. mana weekend nonton sisitipsi.',1
"@USER fitnah fpi pecah ulah ahoker yg melihat elektabilitas ahok tinggal 10%,mereka kelojotan melihat mui+nu+muhammadi",1
penjarakan semua cina kafir ateis! termasuk ahok pemimpin babi tukang korupsi!,1
@USER @USER siapa bilang anjirrr. tetel batal bloon',1
@USER @USER @USER kalau agama anda bilang kafir..pantas kalau kafir korupsi..kalau pemeluk islam korupsi kau bilang oknum!!...dasar bau busuk kau punya mulut',1
"algaka pilkada kaltim 2018 banyak tumbang, kata kpu berau",0
@USER jancuk ngomongin manga nyambungnya lagu jeketi. wota kalo udh dgk bener2 dah',0
